age,employment_years,monthly_income,existing_debts,num_previous_loans,num_defaults,on_time_payment_ratio,avg_days_late,credit_utilization_pct,account_balance,credit_history_years,num_open_credit_lines,risk_category
23,9.8,28900.0,33000.0,0,0,0.688,3.1,64.9,2720.0,2.2,4,High Risk
44,5.8,95300.0,13500.0,0,0,0.911,2.0,6.3,4970.0,7.1,2,Low Risk
58,13.2,50600.0,212100.0,3,0,0.93,5.2,17.5,5430.0,5.0,3,Low Risk
53,8.6,61300.0,5300.0,4,0,0.932,5.5,30.0,34210.0,12.2,1,Low Risk
31,4.4,21600.0,20800.0,3,0,0.924,10.9,41.6,1540.0,6.1,8,Medium Risk
41,7.0,25700.0,48600.0,2,0,0.666,1.2,27.0,5770.0,8.3,9,Low Risk
45,4.6,25800.0,38800.0,4,0,0.803,4.0,16.8,12530.0,6.5,5,Low Risk
54,9.4,39800.0,25700.0,1,1,0.891,3.4,67.0,1420.0,5.8,1,High Risk
39,0.7,33300.0,39000.0,3,0,0.852,8.9,24.8,2600.0,7.8,9,Medium Risk
33,2.7,28400.0,14100.0,3,1,0.803,11.4,79.0,13920.0,1.8,2,High Risk
56,7.8,30300.0,70500.0,2,0,0.968,2.9,70.7,7370.0,3.2,0,High Risk
60,10.9,24400.0,48200.0,4,1,0.694,4.2,17.0,10840.0,2.6,9,Low Risk
42,0.0,33200.0,5700.0,5,1,0.694,11.1,84.4,22520.0,8.3,3,High Risk
22,11.5,63400.0,18400.0,2,1,0.914,16.3,43.0,4330.0,7.6,1,Medium Risk
43,5.4,17000.0,2800.0,1,0,0.921,11.7,38.5,44020.0,7.9,2,Low Risk
60,0.0,43200.0,61200.0,3,0,0.817,9.2,30.9,32180.0,7.2,1,Medium Risk
64,0.0,72400.0,16700.0,1,0,0.46,6.2,44.1,4370.0,8.7,4,Medium Risk
38,0.0,33100.0,51500.0,2,2,0.869,13.2,48.7,10830.0,5.3,1,High Risk
27,5.9,27900.0,12000.0,2,1,0.274,21.1,90.1,6920.0,6.4,1,High Risk
46,5.7,57600.0,2100.0,3,1,0.797,3.6,47.0,750.0,8.6,0,High Risk
57,8.5,22200.0,133200.0,4,0,0.842,7.3,53.9,32680.0,4.0,9,Medium Risk
62,3.8,35900.0,15200.0,1,1,0.751,6.5,25.6,1540.0,9.0,4,High Risk
23,1.6,21600.0,4900.0,2,0,0.628,0.0,21.8,14130.0,11.6,5,Low Risk
33,4.3,14300.0,42000.0,0,0,0.776,4.1,48.0,4600.0,7.8,7,Medium Risk
42,6.1,33700.0,102300.0,1,0,0.418,1.0,17.9,1180.0,12.8,0,Low Risk
25,6.9,19300.0,10900.0,2,1,0.82,4.4,20.1,17990.0,6.6,8,High Risk
59,2.8,36100.0,12100.0,2,0,0.896,4.7,37.0,10890.0,11.4,2,Medium Risk
25,9.6,63400.0,17000.0,2,0,0.838,0.6,56.5,2090.0,3.8,9,Medium Risk
50,3.5,91800.0,4400.0,3,0,0.881,1.6,25.5,1120.0,8.3,2,Medium Risk
61,2.5,38100.0,6700.0,1,0,0.997,2.5,54.8,5640.0,9.3,8,Medium Risk
51,3.8,60500.0,79400.0,2,1,0.659,4.7,54.7,6570.0,11.0,0,High Risk
54,10.3,44300.0,11700.0,0,0,0.481,1.0,29.6,11570.0,9.1,8,Low Risk
32,5.5,30000.0,5800.0,1,0,0.943,9.7,28.8,340.0,13.3,6,Low Risk
57,3.2,13900.0,8500.0,1,0,0.881,2.9,20.6,24490.0,10.1,8,Low Risk
39,9.7,81900.0,39100.0,1,0,0.86,3.5,41.4,3830.0,7.4,0,Low Risk
23,14.6,21500.0,1900.0,2,0,0.957,6.8,75.4,10010.0,7.5,0,Low Risk
37,6.8,72500.0,17200.0,2,0,0.726,4.9,33.2,4240.0,4.6,5,Medium Risk
36,10.9,47500.0,156700.0,2,0,0.599,1.2,9.4,12920.0,6.0,2,Low Risk
43,10.1,22300.0,101800.0,3,1,0.887,6.4,63.2,1000.0,6.4,4,High Risk
32,3.6,42400.0,23700.0,3,0,0.92,0.6,58.7,1030.0,8.0,7,Low Risk
41,6.1,105500.0,49800.0,2,0,0.556,9.0,63.7,9660.0,6.5,0,High Risk
39,0.9,78300.0,49400.0,1,0,0.801,0.9,27.9,23230.0,1.5,3,Low Risk
35,5.2,28100.0,11800.0,1,0,0.986,6.7,4.2,8120.0,12.0,7,Low Risk
51,3.5,25400.0,33700.0,4,0,0.951,10.7,32.8,1530.0,0.0,8,Medium Risk
34,4.4,38200.0,79900.0,4,0,0.86,4.7,51.1,22320.0,3.6,1,High Risk
54,3.0,33400.0,3800.0,4,0,0.647,2.9,42.5,5370.0,12.1,6,Medium Risk
32,4.9,66200.0,23800.0,2,1,0.65,8.2,46.6,3290.0,3.8,8,High Risk
59,8.1,52600.0,19200.0,0,0,0.536,10.2,33.0,8470.0,11.0,0,Low Risk
37,5.5,15600.0,14800.0,6,1,0.889,3.7,58.9,4830.0,8.0,0,High Risk
22,0.0,45700.0,13600.0,0,0,0.85,10.2,50.8,1560.0,9.2,7,Medium Risk
27,3.0,33200.0,16800.0,0,0,0.665,4.4,20.8,7870.0,5.4,8,Low Risk
56,0.0,37000.0,18300.0,6,1,0.912,11.8,81.8,1640.0,6.0,4,High Risk
59,7.0,41100.0,40900.0,3,1,0.806,11.7,78.8,12610.0,9.7,0,High Risk
30,8.0,66100.0,21500.0,3,1,0.582,3.4,66.5,4640.0,7.3,5,High Risk
47,7.0,59200.0,11200.0,3,2,0.724,9.1,45.3,4770.0,5.2,8,High Risk
46,2.9,25000.0,5800.0,3,0,0.751,4.6,2.6,13570.0,6.9,1,Low Risk
26,7.0,35300.0,8300.0,1,0,0.87,0.5,52.9,1320.0,5.9,2,Low Risk
40,4.1,29000.0,17300.0,4,0,0.645,1.7,67.8,3790.0,2.0,4,High Risk
51,1.4,15700.0,6600.0,3,0,0.606,0.1,9.3,14000.0,7.4,8,Low Risk
63,9.0,34400.0,34400.0,4,0,0.605,3.7,48.4,3450.0,9.8,3,Medium Risk
58,9.3,91300.0,20500.0,2,0,0.908,3.3,3.4,60.0,7.0,2,Low Risk
25,9.8,15400.0,41900.0,4,0,0.962,4.4,29.0,6010.0,6.5,1,Medium Risk
31,3.6,35900.0,7100.0,3,1,0.891,3.3,48.8,11410.0,8.3,9,High Risk
40,10.7,35300.0,5800.0,2,0,0.733,6.5,7.4,8980.0,2.9,5,Low Risk
27,4.0,41900.0,41600.0,4,0,0.452,5.7,59.9,8940.0,0.0,4,Medium Risk
46,8.6,22400.0,15200.0,2,0,0.47,6.3,40.6,3010.0,10.8,0,Low Risk
21,4.0,17800.0,10900.0,6,3,0.831,14.6,45.9,1890.0,9.4,2,High Risk
25,5.1,18200.0,26900.0,1,1,0.538,3.2,32.3,9520.0,0.0,0,High Risk
23,0.0,70600.0,25900.0,3,0,0.933,1.3,66.3,5050.0,6.4,0,Medium Risk
34,4.8,22200.0,3800.0,1,0,0.812,3.0,43.4,3260.0,7.0,3,Medium Risk
54,6.4,28300.0,53400.0,5,1,0.925,8.1,53.4,2920.0,5.3,4,High Risk
28,4.4,104000.0,8900.0,1,0,0.93,7.3,36.9,5650.0,3.5,1,Low Risk
64,13.0,25200.0,73100.0,5,0,0.794,1.0,81.0,6690.0,6.8,3,High Risk
32,1.4,43100.0,3500.0,1,0,0.563,1.6,20.8,2360.0,3.9,9,Medium Risk
22,3.7,61800.0,18400.0,3,0,0.788,4.7,15.1,4990.0,6.8,3,Low Risk
35,2.4,60300.0,11100.0,3,0,0.915,5.0,33.1,800.0,1.5,2,Medium Risk
53,3.7,18700.0,1900.0,4,0,0.712,2.8,68.8,9970.0,9.1,9,Medium Risk
25,10.1,25400.0,25800.0,3,0,0.966,8.0,71.4,6860.0,13.4,9,Low Risk
24,11.9,42200.0,2000.0,1,0,0.895,0.8,27.2,6080.0,7.2,1,Medium Risk
58,3.2,95300.0,10000.0,3,0,0.895,3.8,5.5,3420.0,9.9,6,Low Risk
47,3.1,24800.0,40300.0,3,0,0.801,11.3,41.6,29830.0,6.1,3,Low Risk
36,1.4,28400.0,7900.0,0,0,0.888,2.1,28.5,2670.0,13.2,9,Low Risk
54,11.2,44800.0,5400.0,2,1,0.688,8.2,38.0,810.0,4.3,1,High Risk
58,10.5,49500.0,29700.0,1,0,0.938,1.5,27.3,2880.0,0.6,5,Low Risk
36,5.6,51000.0,10400.0,2,0,0.862,1.9,65.7,1120.0,1.2,8,Medium Risk
45,0.4,23800.0,8900.0,1,0,0.942,2.5,63.7,140.0,3.5,9,High Risk
21,0.8,27800.0,47800.0,3,1,0.96,8.4,64.2,43760.0,7.7,2,High Risk
34,6.7,40400.0,4200.0,2,0,0.923,6.0,46.5,2320.0,5.8,4,Medium Risk
47,8.2,68300.0,8400.0,0,0,0.728,5.3,37.1,18590.0,15.0,8,Low Risk
29,0.0,32200.0,31800.0,0,0,0.509,3.5,49.5,7540.0,8.0,2,High Risk
64,4.7,35900.0,3900.0,4,2,0.552,6.4,69.9,19960.0,7.4,1,High Risk
63,12.5,21700.0,78900.0,2,0,0.91,0.7,14.8,1680.0,7.6,7,Low Risk
32,5.1,92200.0,10800.0,5,0,0.773,0.5,53.2,60440.0,12.2,7,Low Risk
38,12.0,39200.0,32000.0,6,0,0.794,3.3,30.1,1390.0,0.2,0,Medium Risk
29,8.6,62200.0,32000.0,4,0,0.959,2.9,55.6,6070.0,9.5,7,Medium Risk
43,1.7,36900.0,11500.0,3,0,0.593,6.3,30.8,2900.0,3.3,9,Medium Risk
26,4.8,37900.0,8300.0,2,0,0.931,4.8,7.9,19360.0,8.3,2,Low Risk
38,5.5,17200.0,12800.0,4,1,0.725,5.0,38.2,9250.0,5.6,7,High Risk
45,2.2,12400.0,27200.0,1,1,0.701,3.2,46.2,460.0,7.4,7,High Risk
47,2.1,67900.0,5000.0,4,1,0.885,8.5,29.1,3590.0,9.0,8,Medium Risk
47,12.0,37800.0,4000.0,2,0,0.513,3.1,19.7,24570.0,10.6,9,Low Risk
30,2.1,40300.0,58900.0,2,0,0.599,7.9,69.9,1970.0,9.0,3,High Risk
55,10.3,19400.0,6400.0,2,0,0.918,1.3,39.4,3250.0,7.6,0,Low Risk
51,4.3,23100.0,19000.0,3,2,0.747,8.4,63.6,4710.0,9.0,2,High Risk
54,5.9,61800.0,10900.0,3,1,0.674,4.0,30.5,2940.0,6.8,0,High Risk
41,8.2,86700.0,11400.0,1,0,0.797,2.1,58.7,21510.0,9.2,9,Low Risk
60,3.6,26600.0,55800.0,1,0,0.81,5.4,78.5,2260.0,11.7,5,High Risk
38,8.3,50800.0,12300.0,0,0,0.853,3.9,37.2,5250.0,14.3,6,Low Risk
56,0.0,39900.0,9400.0,2,0,0.739,1.5,57.5,12720.0,11.7,0,Low Risk
29,7.8,34200.0,10200.0,1,1,0.704,6.5,12.8,7020.0,12.8,0,Medium Risk
31,0.0,91700.0,8100.0,3,1,0.908,5.7,12.7,13710.0,3.6,1,Medium Risk
44,5.1,29000.0,6800.0,2,0,0.942,3.0,71.1,3120.0,10.7,4,High Risk
45,9.4,67500.0,8100.0,3,0,0.73,8.0,50.4,2770.0,7.9,4,Medium Risk
53,8.5,43900.0,70500.0,1,0,0.69,4.6,37.1,5930.0,3.7,1,Medium Risk
34,0.8,36000.0,27200.0,2,0,0.779,8.2,22.1,4300.0,4.5,4,Low Risk
59,1.3,72100.0,9500.0,3,1,0.928,8.0,48.6,5370.0,11.4,9,High Risk
35,3.2,42000.0,35700.0,2,1,0.897,7.2,23.9,5200.0,10.9,8,Medium Risk
44,6.7,34600.0,2700.0,2,1,0.823,6.7,68.5,7310.0,2.6,8,High Risk
62,0.0,72400.0,52900.0,2,1,0.773,3.0,42.5,6060.0,6.5,0,High Risk
44,5.9,67800.0,48800.0,1,0,0.784,1.3,56.9,9770.0,1.8,4,Medium Risk
51,7.2,66200.0,125000.0,0,0,0.897,3.4,52.5,3270.0,5.5,5,Medium Risk
60,4.9,8000.0,36700.0,0,0,0.864,2.9,43.4,11550.0,4.3,4,Medium Risk
63,8.1,45300.0,20700.0,1,0,0.654,6.6,40.5,3220.0,6.9,1,Low Risk
42,6.9,40400.0,48600.0,0,0,0.921,0.4,92.8,73090.0,10.1,3,Low Risk
39,3.8,35700.0,7100.0,3,0,0.962,6.6,8.9,21140.0,3.8,2,Low Risk
29,0.0,49300.0,9000.0,3,1,0.865,3.0,66.0,42510.0,3.0,3,High Risk
44,6.5,41400.0,12500.0,1,0,0.809,2.7,66.1,4790.0,7.0,7,Medium Risk
61,2.2,51000.0,52500.0,3,0,0.554,8.5,27.0,1710.0,7.0,3,Medium Risk
42,3.7,31800.0,5700.0,3,1,0.667,4.4,78.4,200.0,2.0,7,High Risk
36,7.9,76800.0,5100.0,2,0,0.809,0.7,19.0,1420.0,9.2,8,Low Risk
25,11.7,53600.0,16900.0,2,1,0.731,3.6,54.8,5530.0,3.4,3,High Risk
38,5.8,47600.0,27400.0,1,0,0.703,2.9,19.8,27660.0,12.4,9,Low Risk
31,8.2,46500.0,6600.0,3,1,0.834,7.6,14.6,2450.0,10.0,9,Medium Risk
63,0.2,64800.0,26100.0,3,0,0.852,3.0,28.8,2960.0,12.0,0,Low Risk
44,7.0,60500.0,52500.0,2,0,0.821,16.3,15.6,11270.0,6.1,3,Low Risk
27,5.8,34300.0,44400.0,4,0,0.713,6.1,66.7,430.0,13.1,6,High Risk
23,10.9,59600.0,19000.0,1,0,0.88,8.8,65.1,12420.0,9.1,5,Medium Risk
58,3.8,39600.0,12200.0,7,2,0.871,6.2,42.4,20100.0,10.8,7,High Risk
61,5.0,94700.0,75800.0,3,0,0.653,0.6,25.4,37040.0,11.3,8,Low Risk
54,10.2,62900.0,13600.0,1,1,0.851,3.4,80.2,6330.0,10.2,7,High Risk
26,5.6,26600.0,34200.0,1,0,0.886,3.7,22.6,5110.0,2.4,5,Low Risk
25,1.6,116500.0,94700.0,3,1,0.9,10.8,47.8,8610.0,5.8,1,High Risk
29,16.2,12700.0,30800.0,0,0,0.979,2.3,17.8,14460.0,7.9,2,Low Risk
54,1.7,49900.0,4900.0,1,0,0.856,3.1,38.0,16970.0,3.9,1,Medium Risk
54,5.7,25600.0,3900.0,3,0,0.557,2.8,12.4,5420.0,8.8,0,Low Risk
57,7.4,93100.0,9900.0,1,0,0.715,1.1,51.1,2670.0,3.8,5,Medium Risk
25,7.1,41200.0,27200.0,1,0,0.776,6.0,73.3,1800.0,9.5,4,Low Risk
27,5.2,24400.0,20800.0,2,0,0.942,2.8,18.9,8040.0,11.6,4,Low Risk
60,5.3,31800.0,121400.0,3,0,0.886,3.1,45.4,8150.0,15.4,2,Medium Risk
61,5.1,25400.0,20600.0,3,1,0.88,14.0,10.8,2210.0,6.3,1,Medium Risk
52,1.5,31200.0,9600.0,4,0,0.662,3.0,43.5,4530.0,8.1,0,Medium Risk
25,14.6,30800.0,4300.0,1,1,0.678,3.6,31.4,85430.0,6.0,5,Low Risk
24,5.1,24900.0,43500.0,0,0,0.726,2.6,51.5,27070.0,10.2,5,Low Risk
23,8.4,41600.0,13300.0,1,0,0.968,13.0,14.1,56200.0,7.0,9,Low Risk
51,4.7,44200.0,3000.0,1,0,0.714,0.5,4.5,13080.0,5.7,1,Low Risk
58,4.6,22100.0,13700.0,1,0,0.946,0.1,54.6,31710.0,15.1,4,Low Risk
48,4.2,15800.0,4900.0,3,1,0.852,4.1,57.0,2230.0,10.6,6,High Risk
32,0.0,42400.0,8700.0,5,1,0.753,3.7,41.6,19510.0,1.8,8,High Risk
54,5.4,47400.0,13400.0,1,0,0.969,4.5,63.8,8660.0,5.3,8,Medium Risk
23,4.4,52300.0,5400.0,2,0,0.682,7.1,61.8,18340.0,8.1,9,Medium Risk
57,10.7,47800.0,8200.0,1,0,0.77,3.1,42.1,5600.0,8.4,2,Low Risk
60,1.2,79700.0,6300.0,2,0,0.794,6.8,31.5,1320.0,0.3,6,Low Risk
52,3.7,59800.0,6500.0,0,0,0.934,0.2,26.5,2620.0,6.2,9,Low Risk
59,2.4,138700.0,4900.0,1,0,0.901,5.3,28.7,33030.0,13.4,4,Low Risk
46,11.8,171200.0,8200.0,3,0,0.874,0.4,56.6,1650.0,10.6,3,Medium Risk
41,2.5,15100.0,5500.0,1,0,0.953,0.8,28.0,7450.0,10.3,6,Low Risk
35,8.2,12100.0,24000.0,3,0,0.92,1.7,9.8,3750.0,0.0,0,Medium Risk
61,9.9,36200.0,16300.0,2,0,0.848,0.8,73.8,18780.0,0.0,1,High Risk
51,5.4,46700.0,44100.0,0,0,0.773,1.1,10.8,850.0,6.5,3,Low Risk
29,0.5,35000.0,88100.0,1,1,0.83,4.3,41.0,2410.0,3.5,4,High Risk
63,0.5,51600.0,26300.0,2,0,0.462,7.7,32.4,810.0,5.1,7,Medium Risk
23,9.4,31700.0,20900.0,4,0,0.578,0.6,7.6,2470.0,4.7,4,Medium Risk
46,1.0,25700.0,28000.0,4,0,0.746,4.5,55.2,13040.0,7.5,3,Medium Risk
29,7.6,27700.0,21300.0,1,0,0.753,5.9,37.4,610.0,5.1,4,Medium Risk
50,6.5,32900.0,14000.0,2,0,0.732,2.1,59.9,1570.0,13.1,2,Medium Risk
39,7.5,55400.0,13000.0,2,2,0.775,12.6,50.1,1880.0,0.0,0,High Risk
40,7.9,28500.0,4800.0,2,0,0.653,0.4,28.6,3400.0,8.9,1,Low Risk
50,2.3,31400.0,30900.0,1,0,0.786,2.0,29.2,2730.0,6.1,0,Low Risk
54,2.1,48300.0,12900.0,0,0,0.663,3.2,61.4,5720.0,8.4,2,Medium Risk
37,8.9,32900.0,56900.0,2,0,0.974,2.5,23.7,12150.0,8.5,0,Low Risk
64,3.5,63500.0,33400.0,2,0,0.936,8.1,47.8,560.0,3.8,7,Medium Risk
42,0.0,22900.0,7100.0,0,0,0.934,10.9,80.0,7960.0,6.5,3,High Risk
28,8.6,20600.0,46500.0,6,0,0.596,3.6,52.8,3700.0,9.2,1,Medium Risk
21,1.9,42300.0,1000.0,6,1,0.671,3.0,30.7,6940.0,4.4,5,High Risk
29,7.9,44500.0,92100.0,2,0,0.971,7.7,85.0,3110.0,9.5,6,Medium Risk
51,11.6,23600.0,3500.0,4,1,0.701,5.3,13.1,18800.0,10.7,9,Low Risk
44,6.1,71100.0,21900.0,0,0,0.7,2.6,32.6,3560.0,1.3,5,Medium Risk
35,10.0,95100.0,20500.0,5,0,0.853,2.6,53.1,26840.0,3.2,4,Medium Risk
42,6.6,26500.0,41100.0,2,0,0.903,8.5,30.4,31120.0,0.0,5,Low Risk
57,12.3,76400.0,9600.0,1,1,0.478,3.8,11.2,3680.0,12.3,4,Medium Risk
46,1.8,11000.0,1600.0,2,0,0.904,7.0,25.5,8510.0,4.0,6,Medium Risk
23,6.0,62200.0,9600.0,1,0,0.686,1.9,22.9,6430.0,14.5,2,Low Risk
23,8.7,23700.0,10700.0,2,0,0.983,4.2,18.3,6630.0,5.7,2,Low Risk
42,5.2,59200.0,1700.0,5,0,0.723,7.9,36.7,420.0,15.2,5,Low Risk
38,10.6,22500.0,14000.0,1,0,0.774,3.1,56.8,140.0,6.3,5,Medium Risk
58,4.3,35100.0,4600.0,2,0,0.828,2.2,58.7,5790.0,2.2,7,High Risk
46,14.3,24200.0,25600.0,1,0,0.796,0.7,8.0,16930.0,7.1,2,Low Risk
54,14.5,32600.0,10400.0,1,0,0.438,0.4,13.4,8070.0,5.1,3,Low Risk
46,7.1,90700.0,94900.0,4,0,0.774,0.1,25.3,9880.0,5.8,1,Low Risk
36,8.2,34400.0,10300.0,3,0,0.554,2.0,64.2,6990.0,11.2,8,Medium Risk
49,10.8,104300.0,20500.0,3,0,0.991,5.1,56.2,5360.0,10.0,7,Medium Risk
48,1.3,29900.0,10800.0,4,0,0.784,5.2,45.4,16540.0,8.0,0,Low Risk
52,0.8,76600.0,2600.0,2,0,0.854,12.7,30.2,2910.0,5.7,4,Low Risk
29,11.0,16100.0,10900.0,0,0,0.823,0.1,19.5,14270.0,5.7,0,Low Risk
49,7.1,31500.0,28400.0,2,0,0.94,10.0,77.1,3720.0,9.4,4,High Risk
33,5.1,27800.0,24400.0,0,0,0.679,1.6,22.4,4710.0,13.9,7,Low Risk
55,6.0,78300.0,10000.0,0,0,0.498,8.5,19.8,24660.0,11.4,0,Medium Risk
56,0.0,39800.0,3100.0,0,0,0.585,8.1,20.9,6040.0,1.4,2,Medium Risk
48,5.2,12800.0,25400.0,5,1,0.851,7.3,16.7,8750.0,10.8,8,High Risk
62,3.0,18900.0,20300.0,5,0,0.797,15.2,57.2,15210.0,4.9,1,Medium Risk
44,9.7,21900.0,31100.0,3,1,0.849,5.7,68.1,260.0,6.5,0,High Risk
22,10.0,57900.0,10200.0,2,0,0.941,1.3,31.9,7960.0,10.9,8,Low Risk
47,8.3,54300.0,2500.0,1,0,0.902,0.3,51.8,5670.0,7.4,1,Low Risk
55,7.6,31300.0,22800.0,1,0,0.945,9.5,17.3,850.0,10.6,1,Low Risk
25,0.0,27600.0,13200.0,3,1,0.915,9.5,21.9,3090.0,6.0,6,High Risk
25,8.4,52000.0,53700.0,2,0,0.734,1.9,41.4,7330.0,0.4,8,Low Risk
33,8.5,20600.0,13700.0,4,0,0.592,1.1,18.7,1520.0,4.6,4,Medium Risk
58,11.0,45700.0,12800.0,2,0,0.706,0.7,26.5,6680.0,0.0,6,Medium Risk
44,14.5,43800.0,20300.0,2,0,0.523,9.0,46.8,1920.0,8.7,5,Medium Risk
63,0.0,31700.0,7400.0,1,0,0.857,1.0,39.0,2020.0,5.2,6,High Risk
59,4.4,44300.0,7000.0,3,0,0.85,0.7,18.1,2410.0,5.7,7,Low Risk
45,3.0,38200.0,12100.0,3,0,0.739,1.3,16.4,12560.0,5.9,1,Low Risk
50,6.7,46600.0,5300.0,3,1,0.634,5.9,35.1,25890.0,10.5,5,Medium Risk
35,6.1,18600.0,10600.0,4,1,0.532,5.1,17.3,9920.0,8.9,8,Low Risk
24,5.1,49400.0,92900.0,2,0,0.962,0.0,47.3,2610.0,0.0,5,Medium Risk
38,10.1,60700.0,37900.0,2,1,0.775,11.7,42.7,9040.0,0.0,0,High Risk
47,1.6,42600.0,18200.0,4,0,0.955,2.4,58.4,12400.0,11.1,7,Medium Risk
29,1.8,49100.0,63000.0,1,0,0.614,11.2,32.9,4360.0,8.1,0,Medium Risk
30,1.9,34400.0,5900.0,3,0,0.823,2.2,47.0,1590.0,6.2,8,Medium Risk
21,4.6,56700.0,161200.0,2,0,0.872,18.0,56.4,40830.0,7.1,8,Low Risk
53,1.1,37500.0,8400.0,3,0,0.733,10.9,25.7,3430.0,7.5,7,Low Risk
60,5.8,20500.0,99100.0,5,0,0.706,4.1,38.1,4570.0,7.2,2,Medium Risk
57,5.3,54700.0,98700.0,3,1,0.874,6.0,57.7,2420.0,9.9,1,High Risk
37,2.9,16000.0,2300.0,1,0,0.891,0.6,35.5,38600.0,2.7,8,Low Risk
47,9.5,41800.0,57900.0,2,1,0.852,11.8,61.0,23780.0,5.7,2,Medium Risk
63,5.8,30000.0,10100.0,2,1,0.738,6.1,44.5,7650.0,6.7,5,High Risk
47,10.3,29000.0,7600.0,2,0,0.792,3.2,21.7,16700.0,7.7,4,Low Risk
34,5.2,39600.0,22600.0,0,0,0.949,3.7,13.0,4180.0,6.2,2,Low Risk
35,5.9,25500.0,4900.0,1,0,0.901,18.2,66.5,17030.0,6.3,9,Medium Risk
52,3.7,46900.0,22100.0,0,0,0.916,6.0,12.7,4910.0,9.1,2,Low Risk
40,6.0,37400.0,5200.0,1,0,0.901,0.2,14.7,6640.0,11.1,3,Low Risk
57,8.8,26700.0,15900.0,2,1,0.844,7.6,44.4,2300.0,7.9,8,High Risk
59,4.4,70900.0,50800.0,3,1,0.885,5.9,80.5,480.0,1.9,2,High Risk
22,8.1,40200.0,19700.0,1,1,0.832,3.4,33.0,2120.0,5.2,3,Medium Risk
52,2.7,49800.0,9300.0,1,0,0.723,5.5,66.6,5040.0,0.4,9,High Risk
37,9.0,73700.0,23000.0,2,0,0.806,3.5,27.1,2100.0,9.4,3,Low Risk
43,3.7,73100.0,3300.0,2,1,0.66,7.9,40.5,96840.0,6.0,8,Medium Risk
32,9.4,48500.0,5800.0,1,0,0.796,1.5,68.2,14580.0,11.0,7,Low Risk
37,6.2,31200.0,8700.0,0,0,0.419,4.9,7.7,7520.0,8.3,6,Low Risk
35,12.1,17800.0,29300.0,2,0,0.88,0.5,9.1,5550.0,8.8,2,Low Risk
23,1.4,40300.0,20000.0,4,0,0.895,4.3,62.5,6970.0,1.8,2,Medium Risk
55,0.1,62800.0,22800.0,5,4,0.685,18.9,38.8,19390.0,3.2,7,High Risk
27,3.5,43400.0,13000.0,8,0,0.934,12.0,65.4,5040.0,5.9,7,Medium Risk
37,0.5,8000.0,6100.0,3,0,0.837,5.5,31.3,2440.0,5.0,5,Low Risk
29,0.5,56100.0,59200.0,3,0,0.551,2.3,37.5,2880.0,5.8,8,High Risk
28,8.5,57900.0,6600.0,1,0,0.643,9.6,60.6,1210.0,3.0,0,Medium Risk
37,6.0,31200.0,20300.0,4,1,0.737,4.6,23.0,1730.0,9.2,9,Low Risk
61,4.1,59500.0,11900.0,3,1,0.601,8.1,89.7,13260.0,6.2,5,High Risk
62,4.5,49700.0,23500.0,4,0,0.934,2.0,42.8,12230.0,11.0,7,Low Risk
37,3.6,25800.0,7300.0,1,0,0.959,1.0,38.0,13330.0,1.2,1,Medium Risk
43,12.6,68600.0,38300.0,3,2,0.825,7.7,65.0,1260.0,12.8,5,High Risk
64,3.1,19300.0,53000.0,1,0,0.709,2.2,17.3,17030.0,6.5,3,Low Risk
31,0.7,35300.0,36000.0,3,0,0.763,4.9,3.1,3080.0,3.6,9,Low Risk
62,9.2,33600.0,15600.0,0,0,0.813,1.1,18.8,3130.0,5.9,3,Low Risk
25,5.1,24000.0,8600.0,0,0,0.478,0.0,34.7,1590.0,3.6,7,Low Risk
30,14.2,42300.0,224600.0,1,0,0.528,0.5,46.1,940.0,5.9,9,High Risk
35,3.9,69900.0,5000.0,1,0,0.794,0.4,13.9,1490.0,11.2,2,Low Risk
22,9.4,67800.0,32200.0,5,0,0.856,11.9,41.9,1700.0,5.7,8,Low Risk
56,10.3,52100.0,18600.0,2,0,0.736,1.6,55.4,2790.0,7.4,8,Low Risk
58,3.9,15600.0,12500.0,2,0,0.901,9.7,68.7,14430.0,5.4,6,Medium Risk
37,3.0,18600.0,16100.0,4,0,0.966,2.4,37.3,13680.0,6.1,7,Medium Risk
57,9.0,39500.0,8000.0,2,0,0.64,1.3,27.3,13380.0,5.4,1,Low Risk
54,8.3,35700.0,20500.0,1,1,0.624,14.7,80.1,2720.0,2.0,7,High Risk
56,0.4,28300.0,18300.0,0,0,0.947,2.0,29.8,2620.0,14.2,5,Low Risk
56,1.5,94200.0,194400.0,3,2,0.604,7.3,45.3,16900.0,8.3,6,High Risk
46,0.0,38300.0,39000.0,3,0,0.886,2.1,29.3,800.0,14.1,6,Medium Risk
25,8.4,47600.0,22400.0,3,0,0.667,12.2,7.1,410.0,9.5,9,Low Risk
61,5.0,59500.0,23800.0,3,0,0.731,2.9,59.3,1080.0,0.0,5,High Risk
47,5.4,37300.0,84100.0,2,1,0.581,4.7,70.9,6930.0,8.5,4,High Risk
60,0.0,132700.0,5100.0,4,0,0.904,0.7,55.4,4600.0,6.9,8,Low Risk
63,1.6,22700.0,11100.0,3,0,0.635,22.6,60.7,1070.0,6.0,8,Medium Risk
29,4.1,26800.0,2000.0,3,0,0.747,8.3,42.1,5900.0,5.7,7,Medium Risk
38,3.3,22700.0,23400.0,2,0,0.58,9.4,54.4,10490.0,12.2,9,Medium Risk
29,6.5,79300.0,31200.0,2,0,0.881,0.3,47.1,106850.0,2.5,1,Low Risk
